countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
ETH,1960,226,53,35,0,0,0,0,0,2674,246,114,0,0,0,0,0,53,32,22,0,,,,,,,,,,,,
ETH,1961,248,58,38,0,0,0,0,0,2932,275,129,0,0,0,0,0,58,36,26,0,,,,,,,,,,,,
ETH,1962,258,62,39,0,0,0,0,0,3032,290,137,0,0,0,0,0,60,38,27,0,,,,,,,,,,,,
ETH,1963,284,69,39,0,0,0,0,0,3371,328,151,1,0,0,0,0,67,43,31,0,,,,,,,,,,,,
ETH,1964,299,73,39,1,0,0,0,0,3830,375,167,1,0,0,0,0,76,49,34,0,,,,,,,,,,,,
ETH,1965,341,85,40,1,0,0,0,0,4245,420,177,1,0,0,0,0,84,55,37,0,,,,,,,,,,,,
ETH,1966,384,97,40,1,0,0,0,0,4574,460,181,2,0,0,0,0,90,60,38,1,,,,,,,,,,,,
ETH,1967,441,114,40,2,0,0,0,0,4720,490,176,3,0,0,0,0,93,63,36,1,,,,,,,,,,,,
ETH,1968,463,121,41,2,0,0,0,0,5196,550,184,4,0,0,0,0,102,72,38,1,,,,,,,,,,,,
ETH,1969,401,107,42,2,0,0,0,0,5128,549,177,4,0,0,0,0,101,73,36,1,,,,,,,,,,,,
ETH,1970,431,116,46,2,0,0,0,0,7003,725,229,6,0,0,0,0,140,98,48,2,,,,,,,,,,,,
ETH,1971,468,126,49,3,0,0,0,0,7398,754,232,6,0,0,0,0,147,101,48,2,,,,,,,,,,,,
ETH,1972,503,141,53,4,0,0,0,0,7468,762,229,7,0,0,0,0,148,102,47,2,,,,,,,,,,,,
ETH,1973,487,124,48,4,0,0,0,0,8000,795,235,8,0,0,0,0,159,108,49,3,,,,,,,,,,,,
ETH,1974,469,115,51,4,0,0,0,0,9035,863,254,9,0,0,0,0,180,118,53,3,,,,,,,,,,,,
ETH,1975,487,130,52,4,0,0,0,0,9295,873,252,10,0,0,0,0,185,119,53,3,,,,,,,,,,,,
ETH,1976,403,101,85,4,0,0,0,0,10130,904,296,11,0,0,0,0,202,125,59,4,,,,,,,,,,,,
ETH,1977,425,149,72,6,0,0,0,0,11591,1018,335,14,0,0,0,0,231,139,70,4,,,,,,,,,,,,
ETH,1978,351,178,99,7,0,0,0,0,12596,1118,383,16,0,0,0,0,251,151,78,5,,,,,,,,,,,,
ETH,1979,455,233,118,7,0,0,0,0,13292,1218,430,17,0,0,0,0,264,161,86,5,,,,,,,,,,,,
ETH,1980,574,262,150,7,0,0,0,0,13689,1306,487,18,0,0,0,0,270,172,96,6,,,,,,,,,,,,
ETH,1981,611,250,205,6,0,0,0,0,14242,1385,587,17,0,0,0,0,280,184,113,6,,,,,,,,,,,,
ETH,1982,704,371,174,9,0,0,0,0,14906,1574,642,20,0,0,0,0,292,203,129,6,,,,,,,,,,,,
ETH,1983,678,431,184,10,0,0,0,0,15885,1829,709,23,0,0,0,0,311,236,144,7,,,,,,,,,,,,
ETH,1984,1294,476,335,13,0,0,0,0,20634,2408,1018,30,0,0,0,0,400,316,198,9,,,,,,,,,,,,
ETH,1985,1248,410,329,10,0,0,0,0,26405,2998,1325,34,0,0,0,0,516,406,270,12,,,,,,,,,,,,
ETH,1986,1222,552,388,13,0,0,0,0,26500,3064,1401,34,0,0,0,0,517,404,281,11,,,,,,,,,,,,
ETH,1987,1304,745,498,20,0,0,0,0,26655,3274,1560,40,0,0,0,0,519,420,306,12,,,,,,,,,,,,
ETH,1988,1603,758,468,23,0,0,0,0,26512,3419,1630,46,0,0,0,0,514,440,325,13,,,,,,,,,,,,
ETH,1989,1623,782,311,31,0,0,0,0,27888,3735,1619,59,0,0,0,0,541,484,341,16,,,,,,,,,,,,
ETH,1990,1589,343,482,29,0,0,0,0,31431,3859,1870,71,0,0,0,0,613,534,380,20,,,,,,,,,,,,
ETH,1991,1739,304,244,35,0,0,0,0,37537,4220,1984,92,0,0,0,0,734,589,434,26,,,,,,,,,,,,
ETH,1992,1574,384,237,29,0,0,0,0,46994,4834,2200,103,0,0,0,0,925,671,485,29,,,,,,,,,,,,
ETH,1993,3259,694,511,64,0,0,0,0,81161,7234,3482,166,0,0,0,0,1592,994,752,39,,,,,,,,,,,,
ETH,1994,4040,518,377,61,0,0,0,0,73920,6136,2823,172,0,0,0,0,1441,849,614,40,,,,,,,,,,,,
ETH,1995,4059,1163,1114,142,0,0,0,0,133844,10042,5110,336,0,0,0,0,2643,1369,1061,67,,,,,,,,,,,,
ETH,1996,6741,780,793,115,0,0,0,0,122936,8550,4390,346,0,0,0,0,2400,1182,931,73,,,,,,,,,,,,
ETH,1997,5615,1425,1010,151,0,0,0,0,156034,10452,5360,464,0,0,0,0,3081,1410,1132,94,,,,,,,,,,,,
ETH,1998,8492,2494,1496,248,0,0,0,0,217863,14358,7307,697,0,0,0,0,4298,1900,1529,135,,,,,,,,,,,,
ETH,1999,8844,2606,2139,371,0,0,0,0,235634,15562,8233,923,0,0,0,0,4656,2071,1669,177,,,,,,,,,,,,
ETH,2000,9985,2272,2000,390,0,0,0,0,188522,12988,6975,974,0,0,0,0,3704,1731,1392,199,,,,,,,,,,,,
ETH,2001,10797,2761,1931,380,0,0,0,0,179628,12849,6920,1053,0,0,0,0,3532,1679,1388,219,,,,,,,,,,,,
ETH,2002,12523,2823,1734,315,0,0,0,0,213546,15000,7983,1188,0,0,0,0,4222,1994,1658,259,,,,,,,,,,,,
ETH,2003,11716,3799,1815,338,0,0,0,0,238934,17527,8677,1322,0,0,0,0,4766,2297,1811,295,,,,,,,,,,,,
ETH,2004,17278,4830,2325,469,0,0,0,0,231463,18520,8548,1403,0,0,0,0,4582,2363,1721,299,,,,,,,,,,,,
ETH,2005,17856,6527,2490,536,0,0,0,0,265600,23573,9834,1698,0,0,0,0,5314,2961,2002,351,,,,,,,,,,,,
ETH,2006,22469,7379,4866,1238,0,0,0,0,322825,30278,13621,2694,0,0,0,0,6495,3862,2607,475,,,,,,,,,,,,
ETH,2007,25735,9370,4046,2076,0,0,0,0,370327,37536,15712,4318,0,0,0,0,7507,4762,3190,715,,,,,,,,,,,,
ETH,2008,36459,16343,3452,3902,0,0,0,0,497374,56357,19334,8119,0,0,0,0,10146,6947,4104,1282,,,,,,,,,,,,
ETH,2009,49194,23235,3725,6406,0,0,0,0,509577,70378,18215,12427,0,0,0,0,10389,8409,3811,1896,,,,,,,,,,,,
ETH,2010,69445,15595,5575,11788,0,0,0,0,582305,75708,20261,21446,0,0,0,0,11922,9727,4072,3061,,,,,,,,,,,,
ETH,2011,110063,24757,9404,21156,0,0,0,0,787852,100731,28101,40837,0,0,0,0,16277,12716,5453,5847,,,,,,,,,,,,
ETH,2012,156103,45655,39846,35640,0,0,0,0,1042624,145899,62357,72487,0,0,0,0,21868,17820,9889,10588,,,,,,,,,,,,
ETH,2013,171177,39445,52066,32769,0,0,0,0,1178127,162313,97209,90405,0,0,0,0,25208,20692,16587,14223,,,,,,,,,,,,
ETH,2014,257405,50959,49152,45407,0,0,0,0,1486364,195629,128876,123020,0,0,0,0,31848,24738,24307,19143,,,,,,,,,,,,
ETH,2015,366478,37644,51295,56201,0,0,0,0,1890193,210982,156455,160659,0,1,0,0,40706,27999,30484,25174,,,,,,,,,,,,
ETH,2016,458722,33980,31919,61043,0,1,0,0,2354890,219170,159640,196067,0,1,0,0,51416,29426,33484,31033,,,,,,,,,,,,
ETH,2017,520388,57662,51843,74703,1,1,1,1,3128255,263035,194174,256560,1,1,1,1,70092,33947,39211,40330,,,,,,,,,,,,
ETH,2018,589033,41576,42826,78191,1,1,1,1,3950793,288212,212538,311382,1,1,1,1,89970,38678,44541,49663,,,,,,,,,,,,
ETH,2019,729315,59671,60946,98934,1,1,1,1,5608897,361110,273733,424847,1,1,1,1,129650,47764,56691,67776,,,,,,,,,,,,
ETH,2020,798620,61963,63874,107506,1,1,1,1,6836776,407156,303144,497307,1,1,1,1,159647,54135,63204,79874,,,,,,,,,,,,
ETH,2021,946189,70847,72861,126683,1,1,1,1,9274545,502106,373328,643540,1,1,1,1,218711,67103,78512,104066,,,,,,,,,,,,
ETH,2022,1243677,76002,78622,162018,1,1,1,1,13676515,663892,487666,899818,1,1,1,1,324767,89943,104487,146427,,,,,,,,,,,,
ETH,2023,1575174,77168,81280,200242,2,2,2,2,18136484,797351,565008,1133923,2,2,2,2,431877,108876,122202,184683,,,,,,,,,,,,
FIN,1950,157,30,11,12,0,0,0,0,1880,238,75,11,0,0,0,0,39,32,16,1,,,,,,,,,,,,
FIN,1951,213,55,20,21,0,0,0,0,2308,289,87,30,0,0,0,0,48,38,18,3,,,,,,,,,,,,
FIN,1952,228,76,27,29,0,0,0,0,2546,331,97,54,0,0,0,0,54,42,20,7,,,,,,,,,,,,
FIN,1953,197,58,21,23,0,0,0,0,2695,345,99,67,0,0,0,0,57,46,21,10,,,,,,,,,,,,
FIN,1954,260,73,26,28,0,0,0,0,2979,379,107,85,0,0,0,0,63,49,22,12,430,96,34,23,0,0,0,0,1,0,0,0
FIN,1955,266,104,37,40,0,0,0,0,3263,438,123,112,0,0,0,0,70,56,24,16,466,111,39,31,0,0,0,0,1,0,0,0
FIN,1956,287,121,44,47,0,0,0,0,3684,522,145,145,0,0,0,0,79,67,29,21,506,129,45,39,0,0,0,0,1,0,0,0
FIN,1957,316,118,42,46,0,0,0,0,4141,595,164,173,0,0,0,0,89,77,33,26,544,143,50,46,0,0,0,0,1,0,0,0
FIN,1958,320,131,47,51,0,0,0,0,4730,689,187,208,0,0,0,0,102,90,38,32,574,159,56,53,0,0,0,0,1,0,0,0
FIN,1959,338,163,59,63,0,0,0,0,5011,762,207,238,0,0,0,0,108,98,41,36,617,177,62,61,0,0,0,0,1,0,0,0
FIN,1960,404,218,77,84,0,0,0,0,5468,893,243,287,0,0,0,0,118,113,48,42,667,210,72,73,0,0,0,0,1,0,0,0
FIN,1961,456,252,79,94,0,0,0,0,5977,1025,275,339,0,0,0,0,128,130,55,50,738,247,85,89,0,0,0,0,1,0,0,0
FIN,1962,471,257,82,96,0,0,0,0,6643,1179,299,388,0,0,0,0,144,152,60,59,769,278,93,101,0,0,0,0,1,0,0,0
FIN,1963,493,219,76,84,0,0,0,0,7305,1266,315,414,0,0,0,0,158,167,65,64,825,306,103,113,0,0,0,0,1,0,0,0
FIN,1964,570,239,89,93,0,0,0,0,8240,1367,331,442,0,0,0,0,177,180,67,68,944,332,119,125,0,0,0,0,1,0,0,0
FIN,1965,724,303,100,114,0,0,0,0,9245,1563,344,496,0,0,0,0,198,204,68,76,1052,374,122,134,0,0,0,0,1,0,0,0
FIN,1966,714,356,84,125,0,0,0,0,10073,1702,376,567,0,0,0,0,218,220,78,87,1121,413,120,148,0,0,0,0,1,0,0,0
FIN,1967,777,309,87,113,0,0,0,0,11184,1843,406,605,0,0,0,0,242,244,84,94,1275,420,127,156,0,0,0,0,1,0,0,0
FIN,1968,854,341,116,130,0,0,0,0,12801,2182,475,700,0,0,0,0,278,290,97,109,1473,476,144,173,0,0,0,0,1,0,0,0
FIN,1969,957,418,148,161,0,0,0,0,14209,2380,521,760,0,0,0,0,307,313,104,117,1695,551,153,188,0,0,0,0,1,0,0,0
FIN,1970,1246,608,166,220,0,0,0,0,16275,2816,608,927,0,0,0,0,348,362,122,140,1861,610,178,238,0,0,0,0,1,0,0,0
FIN,1971,1370,789,172,245,0,0,0,0,19114,3516,701,1044,0,0,0,0,408,450,143,158,1884,686,191,241,0,0,0,0,1,0,0,0
FIN,1972,1622,869,249,312,0,0,0,0,22064,4229,874,1345,0,0,0,0,469,547,175,205,2043,875,249,289,0,0,0,0,1,0,0,0
FIN,1973,2146,1070,235,384,0,0,0,1,27515,5180,972,1740,0,0,0,0,580,670,199,268,2474,1108,296,374,0,0,0,0,1,0,0,0
FIN,1974,2839,1373,292,509,0,0,0,1,37691,6871,1179,2342,0,0,0,1,794,892,241,364,2868,1422,311,935,0,0,0,1,1,0,0,0
FIN,1975,3614,1741,526,223,0,0,0,0,49682,8757,1836,997,0,0,0,0,1064,1138,366,163,2833,1683,419,834,0,0,0,1,0,0,0,0
FIN,1976,3538,1858,520,276,0,1,0,0,56850,10020,2148,1147,0,0,0,0,1223,1311,440,190,3320,2000,520,489,0,0,0,0,1,0,0,0
FIN,1977,3969,1783,550,325,0,1,0,0,65784,11324,2425,1364,0,0,0,0,1411,1505,501,227,3887,2119,521,577,0,0,0,1,1,0,0,0
FIN,1978,4060,1549,523,369,0,1,0,0,71666,12105,2667,1529,0,0,0,0,1533,1634,561,256,5144,2317,557,686,0,1,0,1,1,0,0,0
FIN,1979,4438,1880,586,441,0,1,0,0,81178,13180,2832,1759,0,1,0,0,1723,1765,592,297,6729,2646,710,458,0,1,0,0,1,0,0,0
FIN,1980,5415,2406,824,550,0,1,0,0,96438,15027,3336,2082,0,1,0,0,2028,1993,682,351,7422,2993,845,531,0,1,0,0,1,0,0,0
FIN,1981,5893,2816,993,622,0,1,0,0,110345,16704,3830,2466,0,1,0,0,2313,2206,777,421,8124,3279,953,606,0,1,0,0,1,0,0,0
FIN,1982,6781,3120,1059,775,0,1,0,0,122665,18450,4298,2927,0,1,0,0,2556,2436,878,500,9153,3844,1123,738,0,1,0,0,1,0,0,0
FIN,1983,7833,3429,1145,865,0,1,0,0,140024,20272,4847,3384,0,1,0,0,2906,2677,996,586,10515,4207,1280,844,0,1,0,0,1,0,0,0
FIN,1984,8118,3728,1121,1106,0,1,0,0,154923,22481,5053,4019,0,1,0,0,3208,2974,1047,690,11974,4686,1366,964,0,1,0,0,1,0,0,0
FIN,1985,8730,4434,1114,1246,0,1,0,1,170363,24262,5279,4643,0,1,0,0,3517,3180,1101,802,12420,4970,1419,1083,0,1,0,0,1,0,0,0
FIN,1986,8978,4759,1168,1479,0,1,0,1,183465,26187,5342,5412,0,1,0,0,3781,3435,1109,936,13234,5478,1514,1290,0,1,0,0,1,0,0,0
FIN,1987,9786,5534,1258,1650,0,1,0,1,202772,28790,5497,6202,0,1,0,0,4172,3756,1135,1087,14174,6023,1615,1535,0,1,0,1,1,0,0,0
FIN,1988,11882,6265,1593,1876,0,1,0,1,230059,32222,6027,7023,0,1,0,0,4676,4203,1219,1250,16216,7115,1706,1778,0,1,0,1,1,0,0,0
FIN,1989,14589,7447,1984,2226,1,1,1,1,264462,36499,7269,8309,1,1,1,0,5317,4739,1463,1474,18215,7770,2004,2012,0,1,1,1,1,0,0,0
FIN,1990,15218,7417,1858,2503,1,1,1,1,292272,40892,7813,9733,1,1,1,1,5903,5383,1604,1744,18227,7928,2070,2181,0,1,1,1,1,0,0,0
FIN,1991,13077,5616,1166,2626,1,1,1,1,296134,41657,7319,10921,1,1,1,1,6014,5630,1570,1991,16511,6451,1510,2129,0,1,0,0,1,0,0,0
FIN,1992,10013,4977,1136,2718,0,1,1,1,276084,42312,7605,11537,0,1,1,1,5696,5777,1640,2113,19109,5770,1241,2165,0,1,0,0,1,0,0,0
FIN,1993,8264,4364,1089,2696,0,1,1,1,265329,42548,8179,12038,0,1,1,1,5524,5882,1779,2240,21970,6523,1540,2409,1,1,0,0,1,0,0,0
FIN,1994,8435,4633,954,2905,1,1,1,1,283034,41137,7502,12669,0,1,1,1,5810,5713,1637,2348,24658,7741,1560,2707,1,1,1,1,1,0,0,0
FIN,1995,9233,5394,1166,3266,1,1,1,1,299018,38757,6970,13869,1,1,1,1,6064,5399,1488,2564,28739,8022,1479,3200,1,1,1,1,1,0,0,0
FIN,1996,10138,6070,1184,3597,1,1,1,1,301367,39831,6833,14883,1,1,1,1,6093,5532,1454,2728,28263,8857,1641,3620,1,1,1,1,1,0,0,0
FIN,1997,11314,6716,1559,4141,1,1,1,1,315044,41444,7184,16378,1,1,1,1,6295,5708,1493,2954,30614,10532,2084,4287,1,1,1,1,1,0,0,0
FIN,1998,13281,7142,1741,4657,1,1,1,1,335823,42553,7496,18149,1,1,1,1,6618,5837,1544,3269,34555,11142,2186,4813,1,1,1,1,1,0,0,0
FIN,1999,14595,6618,1842,5494,1,1,1,1,356625,42789,7905,20259,1,1,1,1,7009,5920,1628,3641,36600,10813,2127,5385,1,1,1,1,1,0,0,0
FIN,2000,16698,6880,1771,6178,1,1,1,1,386311,43588,8611,23271,1,1,1,1,7507,6029,1800,4200,39762,11654,2303,6259,1,1,1,1,1,0,0,0
FIN,2001,17219,7218,2010,6702,1,1,1,1,413486,44270,9259,26254,1,1,1,1,8062,6065,1923,4777,43372,11731,2450,6825,1,1,1,1,1,0,0,0
FIN,2002,16859,6764,1735,6782,1,1,1,1,416863,44283,9307,28689,1,1,1,1,8176,6062,1967,5248,44525,11282,2390,7189,1,1,1,1,1,0,0,0
FIN,2003,17338,6777,1690,7318,1,1,1,1,426911,44366,9158,30772,1,1,1,1,8376,6061,1937,5609,45116,11117,2373,7656,1,1,1,1,1,0,0,0
FIN,2004,18955,6554,2273,7619,1,1,1,1,447904,44724,9544,33068,1,1,1,1,8769,6131,1959,6047,48014,11221,2659,8343,1,1,1,1,1,0,0,0
FIN,2005,20643,6802,2229,8144,1,1,1,1,481682,45428,9786,35840,1,1,1,1,9396,6217,2021,6565,48573,11096,2785,9008,1,1,1,1,1,0,0,0
FIN,2006,22137,6376,2444,8467,1,1,1,1,513778,45366,10215,38003,1,1,1,1,10015,6243,2096,7024,50395,11415,3074,10125,1,1,1,1,1,0,0,0
FIN,2007,25829,7800,2492,9208,1,1,1,1,562202,47326,10581,40630,1,1,1,1,10930,6449,2176,7527,57219,12294,3389,11075,1,1,1,1,1,0,0,0
FIN,2008,26969,8359,2294,10028,1,1,1,1,607965,49696,10617,44855,1,1,1,1,11859,6794,2207,8320,58542,12078,3242,11240,1,1,1,1,1,0,0,0
FIN,2009,22587,7109,2257,9834,1,1,1,1,605406,50024,10721,47583,1,1,1,1,11924,6953,2236,8890,49426,10393,2853,10457,1,1,1,1,1,0,0,0
FIN,2010,24285,6083,2232,10403,1,1,1,1,596652,49032,10783,49509,1,1,1,1,11716,6889,2253,9200,52276,10146,2899,11002,1,1,1,1,1,0,0,0
FIN,2011,25994,7102,2173,10083,1,1,1,1,630117,50071,10818,51369,1,1,1,1,12329,6983,2268,9628,54850,10371,2866,11448,1,1,1,1,1,0,0,0
FIN,2012,26753,7982,2346,9708,1,1,1,1,676553,51506,11175,52509,1,1,1,1,13224,7152,2331,9902,53554,10060,2791,11399,1,1,1,1,1,0,0,0
FIN,2013,26280,7414,2188,9630,1,1,1,1,701159,52061,11005,53173,1,1,1,1,13682,7286,2310,10055,54389,10328,2802,12010,1,1,1,1,1,0,0,0
FIN,2014,25610,7686,1854,9611,1,1,1,1,716791,52360,10643,53081,1,1,1,1,13966,7323,2264,10090,55727,10599,2739,12512,1,1,1,1,1,0,0,0
FIN,2015,25851,8025,2152,9053,1,1,1,1,728400,53629,10791,52490,1,1,1,1,14125,7512,2264,10096,58536,11045,2771,12538,1,1,1,1,1,0,0,0
FIN,2016,29037,9160,2442,9166,1,1,1,1,755205,54829,10997,52224,1,1,1,1,14534,7634,2278,10070,60992,11312,2886,12636,1,1,1,1,1,0,0,0
FIN,2017,31454,10433,2105,9306,1,1,1,1,793889,57543,10786,51493,1,1,1,1,15222,7962,2268,9960,67673,12417,2923,13290,1,1,1,1,1,0,0,0
FIN,2018,34237,10529,2146,10193,1,1,1,1,844004,60001,10735,51606,1,1,1,1,16133,8373,2252,9976,68695,13088,2918,13499,1,1,1,1,1,0,0,0
FIN,2019,35115,10694,2165,10339,1,1,1,1,896622,62529,10797,52558,1,1,1,1,17114,8794,2264,10238,69431,14230,3047,13848,1,1,1,1,1,0,0,0
FIN,2020,36617,9441,1911,10388,1,1,1,1,940676,61617,10274,52770,1,1,1,1,17842,8791,2172,10345,71185,13844,2883,13943,1,1,1,1,1,0,0,0
FIN,2021,37736,10317,1885,10845,1,1,1,1,982509,64032,10241,53757,1,1,1,1,18618,9109,2167,10498,74646,13921,2764,14020,1,1,1,1,1,0,0,0
FIN,2022,40557,11824,2092,11939,1,1,1,1,1066436,69739,10737,57206,1,1,1,1,20187,9895,2258,11100,80810,14702,2816,14487,1,1,1,1,1,0,0,0
FIN,2023,39387,11041,1648,11287,1,1,1,1,1136196,73373,10623,59205,1,1,1,1,21515,10532,2284,11652,81661,15001,2723,14622,1,1,1,1,1,0,0,0
FJI,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1960,3,11,4,0,0,0,0,0,44,16,5,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,
FJI,1961,4,12,4,0,0,0,0,0,46,24,8,0,0,0,0,0,1,3,1,0,,,,,,,,,,,,
FJI,1962,4,9,3,0,0,0,0,0,49,30,9,0,0,0,0,0,1,4,2,0,,,,,,,,,,,,
FJI,1963,4,11,4,0,0,0,0,0,50,36,11,0,0,0,0,0,1,4,2,0,,,,,,,,,,,,
FJI,1964,5,14,5,0,0,0,0,0,57,46,14,0,0,0,0,0,1,6,3,0,,,,,,,,,,,,
FJI,1965,5,15,5,0,0,0,0,0,60,55,16,0,0,0,0,0,1,7,3,0,,,,,,,,,,,,
FJI,1966,5,16,5,0,0,0,0,0,67,65,18,0,0,0,0,0,2,8,4,0,,,,,,,,,,,,
FJI,1967,5,17,6,0,0,0,0,0,71,74,20,0,0,0,0,0,2,9,4,0,,,,,,,,,,,,
FJI,1968,7,26,8,0,0,0,0,0,77,89,23,0,0,0,0,0,2,11,5,0,,,,,,,,,,,,
FJI,1969,8,27,7,0,0,0,0,0,89,110,28,0,0,0,0,0,2,14,6,0,,,,,,,,,,,,
FJI,1970,9,29,7,0,0,0,0,0,102,130,31,0,0,0,0,0,3,17,6,0,,,,,,,,,,,,
FJI,1971,11,39,9,0,0,0,0,0,119,160,36,0,0,0,0,0,3,20,7,0,,,,,,,,,,,,
FJI,1972,13,41,14,0,0,0,0,0,133,184,42,0,0,0,0,0,3,23,8,0,,,,,,,,,,,,
FJI,1973,19,52,14,0,0,0,0,0,166,230,51,0,0,0,0,0,4,29,10,0,,,,,,,,,,,,
FJI,1974,25,61,10,0,0,0,0,0,229,313,62,0,0,0,0,0,6,41,13,0,,,,,,,,,,,,
FJI,1975,32,85,16,0,0,0,0,0,313,423,77,0,0,0,0,0,8,55,16,0,,,,,,,,,,,,
FJI,1976,36,101,18,0,0,0,0,0,390,524,89,0,0,0,0,0,10,68,19,0,,,,,,,,,,,,
FJI,1977,34,114,19,0,0,0,0,0,441,595,95,1,0,0,0,0,12,77,20,0,,,,,,,,,,,,
FJI,1978,34,115,26,0,0,0,0,0,497,667,107,1,0,0,0,0,13,88,22,0,,,,,,,,,,,,
FJI,1979,33,153,23,0,0,0,0,0,558,775,115,1,0,0,0,0,15,100,24,0,,,,,,,,,,,,
FJI,1980,42,173,27,0,0,0,0,0,647,920,128,1,0,0,0,0,18,120,27,0,83,216,38,0,0,0,0,0,0,1,0,0
FJI,1981,51,180,50,2,0,1,0,0,730,1033,158,3,0,0,0,0,20,135,31,1,84,228,45,1,0,0,0,0,0,1,0,0
FJI,1982,63,175,25,3,0,1,0,0,825,1134,160,6,0,0,0,0,23,150,34,1,83,233,43,2,0,0,0,0,0,1,0,0
FJI,1983,45,163,23,5,0,1,0,0,874,1179,155,9,0,0,0,0,24,157,33,2,84,237,41,2,0,0,0,0,0,1,0,0
FJI,1984,38,156,20,6,0,1,0,0,937,1234,151,13,0,0,0,0,26,166,33,2,101,263,42,4,0,0,0,0,0,1,0,0
FJI,1985,39,159,29,8,0,1,0,0,986,1274,153,19,0,0,0,0,28,171,32,3,121,288,45,5,0,0,0,0,0,1,0,0
FJI,1986,31,151,31,9,0,1,0,0,1006,1276,155,24,0,0,0,0,28,172,32,4,143,319,48,7,0,0,0,0,0,1,0,0
FJI,1987,31,165,17,11,0,1,0,0,1270,1541,175,35,0,1,0,0,36,209,39,6,137,331,49,9,0,0,0,0,0,1,0,0
FJI,1988,24,100,49,11,0,1,0,0,1159,1348,175,37,0,1,0,0,33,186,35,6,191,356,59,11,0,1,0,0,0,1,0,0
FJI,1989,23,113,47,14,0,1,0,0,996,1141,165,39,0,0,0,0,28,156,33,7,226,372,66,15,0,1,0,0,0,1,0,0
FJI,1990,26,157,47,19,0,1,0,0,1034,1181,182,51,0,1,0,0,29,158,37,9,262,423,77,21,0,1,0,0,0,1,0,0
FJI,1991,27,189,49,23,0,1,0,0,1092,1266,200,65,0,1,0,0,31,168,41,11,272,441,84,26,0,1,0,0,0,1,0,0
FJI,1992,30,165,57,23,0,1,0,0,1182,1350,228,79,0,1,0,0,33,182,46,14,315,500,99,33,1,1,0,1,0,1,0,0
FJI,1993,45,254,68,35,0,1,0,0,1282,1501,261,103,0,1,0,0,36,197,53,17,341,563,113,43,1,1,1,1,0,1,0,0
FJI,1994,32,229,65,35,0,1,0,0,1288,1530,272,118,0,1,0,0,36,203,56,20,367,604,123,51,1,1,1,1,0,1,0,0
FJI,1995,72,231,56,35,0,1,0,0,1337,1558,274,132,0,1,0,0,37,207,57,22,394,631,126,58,1,1,1,1,0,1,0,0
FJI,1996,104,322,50,48,0,1,0,0,1440,1693,274,157,0,1,0,0,40,220,58,26,433,697,128,71,1,1,1,1,0,1,0,0
FJI,1997,102,352,75,58,0,1,0,0,1546,1851,298,188,0,1,0,0,43,241,61,32,390,672,125,75,1,1,1,1,0,1,0,0
FJI,1998,143,407,210,94,0,1,0,1,1756,2100,450,255,0,1,0,1,49,273,80,41,377,690,171,92,1,1,1,1,0,1,0,0
FJI,1999,150,524,161,106,1,1,1,1,1969,2425,535,324,1,1,1,1,55,312,106,54,470,854,216,123,1,1,1,1,0,1,0,0
FJI,2000,75,392,101,82,0,1,0,1,1897,2368,505,334,0,1,0,1,54,313,106,58,449,834,203,126,1,1,1,1,0,1,0,0
FJI,2001,72,439,122,95,1,1,1,1,1974,2521,533,375,1,1,1,1,56,331,110,64,544,990,234,156,1,1,1,1,0,1,0,0
FJI,2002,114,473,197,121,1,1,1,1,2094,2690,625,433,1,1,1,1,59,354,123,73,559,1044,269,177,1,1,1,1,0,1,0,0
FJI,2003,136,473,401,162,1,1,1,1,2326,2907,909,538,1,1,1,1,66,386,165,89,573,1076,373,208,1,1,1,1,0,0,0,0
FJI,2004,386,423,291,184,1,1,1,1,2690,2946,1016,628,1,1,1,1,73,396,203,103,662,1080,417,241,1,1,1,1,0,0,0,0
FJI,2005,409,231,186,120,1,1,1,1,3190,2931,1047,672,1,1,1,1,87,407,222,116,802,1080,435,260,1,1,1,1,0,0,0,0
FJI,2006,383,244,200,127,1,1,1,1,3593,2854,1062,703,1,1,1,1,100,394,224,120,927,1073,448,276,1,1,1,1,0,0,0,0
